Event1	Event2	Model1	Model2	LRT	Pvalue	combinedModels	df
113	116	b	l	0	1	bl	1
113	116	b	B	75.580285525	3.872e-17	bB	2
113	116	l	L	75.580285525	3.872e-17	lL	2
113	116	I	A	258.6687457306	3.347e-58	IA	1
113	116	I	B	258.6687457306	3.347e-58	IB	1
113	116	I	L	258.6687457306	6.773e-57	IL	2
113	116	A	L	0	1	AL	1
113	116	B	L	0	1	BL	1
113	117	i	a	221.8765640774	3.524e-50	ia	1
113	117	i	b	221.8765640774	3.524e-50	ib	1
113	117	i	l	221.8765640774	6.609e-49	il	2
113	117	i	I	38.7881038717999	3.778e-09	iI	2
113	117	a	l	0	1	al	1
113	117	a	A	75.580285525	3.872e-17	aA	2
113	117	b	l	0	1	bl	1
113	117	b	B	75.580285525	3.872e-17	bB	2
113	117	l	L	75.580285525	3.872e-17	lL	2
113	117	I	A	258.6687457306	3.347e-58	IA	1
113	117	I	B	258.6687457306	3.347e-58	IB	1
113	117	I	L	258.6687457306	6.773e-57	IL	2
113	117	A	L	0	1	AL	1
113	117	B	L	0	1	BL	1
113	118	i	a	153.1674358512	3.521e-35	ia	1
113	118	i	b	164.6420434446	1.095e-37	ib	1
113	118	i	l	164.6467086876	1.768e-36	il	2
113	118	i	I	32.3986070006	9.22e-08	iI	2
113	118	a	l	11.4792728364	0.0007038	al	1
113	118	a	A	19.1791737326	6.844e-05	aA	2
113	118	b	l	0.00466524300003357	0.9455	bl	1
113	118	b	B	66.0002469424001	4.658e-15	bB	2
113	118	l	L	66.197479843	4.221e-15	lL	2
113	118	I	A	139.9480025832	2.733e-32	IA	1
113	118	I	B	198.2436833864	5.048e-45	IB	1
113	118	I	L	198.44558153	8.093e-44	IL	2
113	118	A	L	58.4975789468	2.035e-14	AL	1
113	118	B	L	0.201898143599976	0.6532	BL	1
114	115	i	a	87.587252883	8.064e-21	ia	1
114	115	i	b	126.081160933	2.952e-29	ib	1
114	115	i	l	126.0850010192	4.178e-28	il	2
114	115	i	I	82.0217922556	1.546e-18	iI	2
114	115	a	l	38.4977481362	5.482e-10	al	1
114	115	a	A	62.2262247506	3.074e-14	aA	2
114	115	b	l	0.00384008620000031	0.9506	bl	1
114	115	b	B	95.630813544	1.714e-21	bB	2
114	115	l	L	97.5080335122	6.705e-22	lL	2
114	115	I	A	67.791685378	1.817e-16	IA	1
114	115	I	B	139.6901822214	3.111e-32	IB	1
114	115	I	L	141.5712422758	1.812e-31	IL	2
114	115	A	L	73.7795568978	8.735e-18	AL	1
114	115	B	L	1.8810600544	0.1702	BL	1
114	116	i	a	87.587252883	8.064e-21	ia	1
114	116	i	b	126.081160933	2.952e-29	ib	1
114	116	i	l	126.0850010192	4.178e-28	il	2
114	116	i	I	82.0217922556	1.546e-18	iI	2
114	116	a	l	38.4977481362	5.482e-10	al	1
114	116	a	A	62.2262247506	3.074e-14	aA	2
114	116	b	l	0.00384008620000031	0.9506	bl	1
114	116	b	B	95.630813544	1.714e-21	bB	2
114	116	l	L	97.5080335122	6.705e-22	lL	2
114	116	I	A	67.791685378	1.817e-16	IA	1
114	116	I	B	139.6901822214	3.111e-32	IB	1
114	116	I	L	141.5712422758	1.812e-31	IL	2
114	116	A	L	73.7795568978	8.735e-18	AL	1
114	116	B	L	1.8810600544	0.1702	BL	1
114	117	i	a	87.587252883	8.064e-21	ia	1
114	117	i	b	126.081160933	2.952e-29	ib	1
114	117	i	l	126.0850010192	4.178e-28	il	2
114	117	i	I	82.0217922556	1.546e-18	iI	2
114	117	a	l	38.4977481362	5.482e-10	al	1
114	117	a	A	62.2262247506	3.074e-14	aA	2
114	117	b	l	0.00384008620000031	0.9506	bl	1
114	117	b	B	95.630813544	1.714e-21	bB	2
114	117	l	L	97.5080335122	6.705e-22	lL	2
114	117	I	A	67.791685378	1.817e-16	IA	1
114	117	I	B	139.6901822214	3.111e-32	IB	1
114	117	I	L	141.5712422758	1.812e-31	IL	2
114	117	A	L	73.7795568978	8.735e-18	AL	1
114	117	B	L	1.8810600544	0.1702	BL	1
114	118	i	a	68.7163853434	1.137e-16	ia	1
114	118	i	b	95.0588978904	1.848e-22	ib	1
114	118	i	l	95.3129213494	2.009e-21	il	2
114	118	i	I	74.7471884656	5.873e-17	iI	2
114	118	a	l	26.596536006	2.507e-07	al	1
114	118	a	A	64.6011932012	9.376e-15	aA	2
114	118	b	l	0.254023458999995	0.6143	bl	1
114	118	b	B	91.0264247116	1.713e-20	bB	2
114	118	l	L	91.3547199892	1.454e-20	lL	2
114	118	I	A	58.570390079	1.961e-14	IA	1
114	118	I	B	111.3381341364	4.989e-26	IB	1
114	118	I	L	111.920452873	4.975e-25	IL	2
114	118	A	L	53.350062794	2.791e-13	AL	1
114	118	B	L	0.58231873660003	0.4454	BL	1
115	116	i	a	221.8765640774	3.524e-50	ia	1
115	116	i	b	221.8765640774	3.524e-50	ib	1
115	116	i	l	221.8765640774	6.609e-49	il	2
115	116	i	I	38.7881038717999	3.778e-09	iI	2
115	116	a	l	0	1	al	1
115	116	a	A	75.580285525	3.872e-17	aA	2
115	116	b	l	0	1	bl	1
115	116	b	B	75.580285525	3.872e-17	bB	2
115	116	l	L	75.580285525	3.872e-17	lL	2
115	116	I	A	258.6687457306	3.347e-58	IA	1
115	116	I	B	258.6687457306	3.347e-58	IB	1
115	116	I	L	258.6687457306	6.773e-57	IL	2
115	116	A	L	0	1	AL	1
115	116	B	L	0	1	BL	1
115	117	i	a	221.8765640774	3.524e-50	ia	1
115	117	i	b	221.8765640774	3.524e-50	ib	1
115	117	i	l	221.8765640774	6.609e-49	il	2
115	117	i	I	38.7881038717999	3.778e-09	iI	2
115	117	a	l	0	1	al	1
115	117	a	A	75.580285525	3.872e-17	aA	2
115	117	b	l	0	1	bl	1
115	117	b	B	75.580285525	3.872e-17	bB	2
115	117	l	L	75.580285525	3.872e-17	lL	2
115	117	I	A	258.6687457306	3.347e-58	IA	1
115	117	I	B	258.6687457306	3.347e-58	IB	1
115	117	I	L	258.6687457306	6.773e-57	IL	2
115	117	A	L	0	1	AL	1
115	117	B	L	0	1	BL	1
115	118	i	a	153.1674358512	3.521e-35	ia	1
115	118	i	b	164.6420434446	1.095e-37	ib	1
115	118	i	l	164.6467086876	1.768e-36	il	2
115	118	i	I	32.3986070006	9.22e-08	iI	2
115	118	a	l	11.4792728364	0.0007038	al	1
115	118	a	A	19.1791737326	6.844e-05	aA	2
115	118	b	l	0.00466524300003357	0.9455	bl	1
115	118	b	B	66.0002469424001	4.658e-15	bB	2
115	118	l	L	66.197479843	4.221e-15	lL	2
115	118	I	A	139.9480025832	2.733e-32	IA	1
115	118	I	B	198.2436833864	5.048e-45	IB	1
115	118	I	L	198.44558153	8.093e-44	IL	2
115	118	A	L	58.4975789468	2.035e-14	AL	1
115	118	B	L	0.201898143599976	0.6532	BL	1
116	117	i	a	221.8765640774	3.524e-50	ia	1
116	117	i	b	221.8765640774	3.524e-50	ib	1
116	117	i	l	221.8765640774	6.609e-49	il	2
116	117	i	I	38.7881038717999	3.778e-09	iI	2
116	117	a	l	0	1	al	1
116	117	a	A	75.580285525	3.872e-17	aA	2
116	117	b	l	0	1	bl	1
116	117	b	B	75.580285525	3.872e-17	bB	2
116	117	l	L	75.580285525	3.872e-17	lL	2
116	117	I	A	258.6687457306	3.347e-58	IA	1
116	117	I	B	258.6687457306	3.347e-58	IB	1
116	117	I	L	258.6687457306	6.773e-57	IL	2
116	117	A	L	0	1	AL	1
116	117	B	L	0	1	BL	1
116	118	i	a	153.1674358512	3.521e-35	ia	1
116	118	i	b	164.6420434446	1.095e-37	ib	1
116	118	i	l	164.6467086876	1.768e-36	il	2
116	118	i	I	32.3986070006	9.22e-08	iI	2
116	118	a	l	11.4792728364	0.0007038	al	1
116	118	a	A	19.1791737326	6.844e-05	aA	2
116	118	b	l	0.00466524300003357	0.9455	bl	1
116	118	b	B	66.0002469424001	4.658e-15	bB	2
116	118	l	L	66.197479843	4.221e-15	lL	2
116	118	I	A	139.9480025832	2.733e-32	IA	1
116	118	I	B	198.2436833864	5.048e-45	IB	1
116	118	I	L	198.44558153	8.093e-44	IL	2
116	118	A	L	58.4975789468	2.035e-14	AL	1
116	118	B	L	0.201898143599976	0.6532	BL	1
117	118	i	a	153.1674358512	3.521e-35	ia	1
117	118	i	b	164.6420434446	1.095e-37	ib	1
117	118	i	l	164.6467086876	1.768e-36	il	2
117	118	i	I	32.3986070006	9.22e-08	iI	2
117	118	a	l	11.4792728364	0.0007038	al	1
117	118	a	A	19.1791737326	6.844e-05	aA	2
117	118	b	l	0.00466524300003357	0.9455	bl	1
117	118	b	B	66.0002469424001	4.658e-15	bB	2
117	118	l	L	66.197479843	4.221e-15	lL	2
117	118	I	A	139.9480025832	2.733e-32	IA	1
117	118	I	B	198.2436833864	5.048e-45	IB	1
117	118	I	L	198.44558153	8.093e-44	IL	2
117	118	A	L	58.4975789468	2.035e-14	AL	1
117	118	B	L	0.201898143599976	0.6532	BL	1
119	120	i	a	21.884153787	2.896e-06	ia	1
119	120	i	b	21.884153787	2.896e-06	ib	1
119	120	i	l	21.884153787	1.77e-05	il	2
119	120	i	I	0.107609312200005	0.9476	iI	2
119	120	a	l	0	1	al	1
119	120	a	A	0.0573856328000026	0.9717	aA	2
119	120	b	l	0	1	bl	1
119	120	b	B	0.0573856328000026	0.9717	bB	2
119	120	l	L	0.0573856328000026	0.9717	lL	2
119	120	I	A	21.8339301076	2.973e-06	IA	1
119	120	I	B	21.8339301076	2.973e-06	IB	1
119	120	I	L	21.8339301076	1.815e-05	IL	2
119	120	A	L	0	1	AL	1
119	120	B	L	0	1	BL	1
119	121	i	a	21.884153787	2.896e-06	ia	1
119	121	i	b	21.884153787	2.896e-06	ib	1
119	121	i	l	21.884153787	1.77e-05	il	2
119	121	i	I	0.107609312200005	0.9476	iI	2
119	121	a	l	0	1	al	1
119	121	a	A	0.0573856328000026	0.9717	aA	2
119	121	b	l	0	1	bl	1
119	121	b	B	0.0573856328000026	0.9717	bB	2
119	121	l	L	0.0573856328000026	0.9717	lL	2
119	121	I	A	21.8339301076	2.973e-06	IA	1
119	121	I	B	21.8339301076	2.973e-06	IB	1
119	121	I	L	21.8339301076	1.815e-05	IL	2
119	121	A	L	0	1	AL	1
119	121	B	L	0	1	BL	1
119	122	i	a	21.884153787	2.896e-06	ia	1
119	122	i	b	21.884153787	2.896e-06	ib	1
119	122	i	l	21.884153787	1.77e-05	il	2
119	122	i	I	0.107609312200005	0.9476	iI	2
119	122	a	l	0	1	al	1
119	122	a	A	0.0573856328000026	0.9717	aA	2
119	122	b	l	0	1	bl	1
119	122	b	B	0.0573856328000026	0.9717	bB	2
119	122	l	L	0.0573856328000026	0.9717	lL	2
119	122	I	A	21.8339301076	2.973e-06	IA	1
119	122	I	B	21.8339301076	2.973e-06	IB	1
119	122	I	L	21.8339301076	1.815e-05	IL	2
119	122	A	L	0	1	AL	1
119	122	B	L	0	1	BL	1
119	123	i	a	21.884153787	2.896e-06	ia	1
119	123	i	b	21.884153787	2.896e-06	ib	1
119	123	i	l	21.884153787	1.77e-05	il	2
119	123	i	I	0.107609312200005	0.9476	iI	2
119	123	a	l	0	1	al	1
119	123	a	A	0.0573856328000026	0.9717	aA	2
119	123	b	l	0	1	bl	1
119	123	b	B	0.0573856328000026	0.9717	bB	2
119	123	l	L	0.0573856328000026	0.9717	lL	2
119	123	I	A	21.8339301076	2.973e-06	IA	1
119	123	I	B	21.8339301076	2.973e-06	IB	1
119	123	I	L	21.8339301076	1.815e-05	IL	2
119	123	A	L	0	1	AL	1
119	123	B	L	0	1	BL	1
119	124	i	a	21.884153787	2.896e-06	ia	1
119	124	i	b	21.884153787	2.896e-06	ib	1
119	124	i	l	21.884153787	1.77e-05	il	2
119	124	i	I	0.107609312200005	0.9476	iI	2
119	124	a	l	0	1	al	1
119	124	a	A	0.0573856328000026	0.9717	aA	2
119	124	b	l	0	1	bl	1
119	124	b	B	0.0573856328000026	0.9717	bB	2
119	124	l	L	0.0573856328000026	0.9717	lL	2
119	124	I	A	21.8339301076	2.973e-06	IA	1
119	124	I	B	21.8339301076	2.973e-06	IB	1
119	124	I	L	21.8339301076	1.815e-05	IL	2
119	124	A	L	0	1	AL	1
119	124	B	L	0	1	BL	1
119	125	i	a	21.884153787	2.896e-06	ia	1
119	125	i	b	21.884153787	2.896e-06	ib	1
119	125	i	l	21.884153787	1.77e-05	il	2
119	125	i	I	0.107609312200005	0.9476	iI	2
119	125	a	l	0	1	al	1
119	125	a	A	0.0573856328000026	0.9717	aA	2
119	125	b	l	0	1	bl	1
119	125	b	B	0.0573856328000026	0.9717	bB	2
119	125	l	L	0.0573856328000026	0.9717	lL	2
119	125	I	A	21.8339301076	2.973e-06	IA	1
119	125	I	B	21.8339301076	2.973e-06	IB	1
119	125	I	L	21.8339301076	1.815e-05	IL	2
119	125	A	L	0	1	AL	1
119	125	B	L	0	1	BL	1
119	126	i	a	21.884153787	2.896e-06	ia	1
119	126	i	b	21.884153787	2.896e-06	ib	1
119	126	i	l	21.884153787	1.77e-05	il	2
119	126	i	I	0.107609312200005	0.9476	iI	2
119	126	a	l	0	1	al	1
119	126	a	A	0.0573856328000026	0.9717	aA	2
119	126	b	l	0	1	bl	1
119	126	b	B	0.0573856328000026	0.9717	bB	2
119	126	l	L	0.0573856328000026	0.9717	lL	2
119	126	I	A	21.8339301076	2.973e-06	IA	1
119	126	I	B	21.8339301076	2.973e-06	IB	1
119	126	I	L	21.8339301076	1.815e-05	IL	2
119	126	A	L	0	1	AL	1
119	126	B	L	0	1	BL	1
119	127	i	a	21.884153787	2.896e-06	ia	1
119	127	i	b	21.884153787	2.896e-06	ib	1
119	127	i	l	21.884153787	1.77e-05	il	2
119	127	i	I	0.107609312200005	0.9476	iI	2
119	127	a	l	0	1	al	1
119	127	a	A	0.0573856328000026	0.9717	aA	2
119	127	b	l	0	1	bl	1
119	127	b	B	0.0573856328000026	0.9717	bB	2
119	127	l	L	0.0573856328000026	0.9717	lL	2
119	127	I	A	21.8339301076	2.973e-06	IA	1
119	127	I	B	21.8339301076	2.973e-06	IB	1
119	127	I	L	21.8339301076	1.815e-05	IL	2
119	127	A	L	0	1	AL	1
119	127	B	L	0	1	BL	1
120	121	i	a	21.884153787	2.896e-06	ia	1
120	121	i	b	21.884153787	2.896e-06	ib	1
120	121	i	l	21.884153787	1.77e-05	il	2
120	121	i	I	0.107609312200005	0.9476	iI	2
120	121	a	l	0	1	al	1
120	121	a	A	0.0573856328000026	0.9717	aA	2
120	121	b	l	0	1	bl	1
120	121	b	B	0.0573856328000026	0.9717	bB	2
120	121	l	L	0.0573856328000026	0.9717	lL	2
120	121	I	A	21.8339301076	2.973e-06	IA	1
120	121	I	B	21.8339301076	2.973e-06	IB	1
120	121	I	L	21.8339301076	1.815e-05	IL	2
120	121	A	L	0	1	AL	1
120	121	B	L	0	1	BL	1
120	122	i	a	21.884153787	2.896e-06	ia	1
120	122	i	b	21.884153787	2.896e-06	ib	1
120	122	i	l	21.884153787	1.77e-05	il	2
120	122	i	I	0.107609312200005	0.9476	iI	2
120	122	a	l	0	1	al	1
120	122	a	A	0.0573856328000026	0.9717	aA	2
120	122	b	l	0	1	bl	1
120	122	b	B	0.0573856328000026	0.9717	bB	2
120	122	l	L	0.0573856328000026	0.9717	lL	2
120	122	I	A	21.8339301076	2.973e-06	IA	1
120	122	I	B	21.8339301076	2.973e-06	IB	1
120	122	I	L	21.8339301076	1.815e-05	IL	2
120	122	A	L	0	1	AL	1
120	122	B	L	0	1	BL	1
120	123	i	a	21.884153787	2.896e-06	ia	1
120	123	i	b	21.884153787	2.896e-06	ib	1
120	123	i	l	21.884153787	1.77e-05	il	2
120	123	i	I	0.107609312200005	0.9476	iI	2
120	123	a	l	0	1	al	1
120	123	a	A	0.0573856328000026	0.9717	aA	2
120	123	b	l	0	1	bl	1
120	123	b	B	0.0573856328000026	0.9717	bB	2
120	123	l	L	0.0573856328000026	0.9717	lL	2
120	123	I	A	21.8339301076	2.973e-06	IA	1
120	123	I	B	21.8339301076	2.973e-06	IB	1
120	123	I	L	21.8339301076	1.815e-05	IL	2
120	123	A	L	0	1	AL	1
120	123	B	L	0	1	BL	1
120	124	i	a	21.884153787	2.896e-06	ia	1
120	124	i	b	21.884153787	2.896e-06	ib	1
120	124	i	l	21.884153787	1.77e-05	il	2
120	124	i	I	0.107609312200005	0.9476	iI	2
120	124	a	l	0	1	al	1
120	124	a	A	0.0573856328000026	0.9717	aA	2
120	124	b	l	0	1	bl	1
120	124	b	B	0.0573856328000026	0.9717	bB	2
120	124	l	L	0.0573856328000026	0.9717	lL	2
120	124	I	A	21.8339301076	2.973e-06	IA	1
120	124	I	B	21.8339301076	2.973e-06	IB	1
120	124	I	L	21.8339301076	1.815e-05	IL	2
120	124	A	L	0	1	AL	1
120	124	B	L	0	1	BL	1
120	125	i	a	21.884153787	2.896e-06	ia	1
120	125	i	b	21.884153787	2.896e-06	ib	1
120	125	i	l	21.884153787	1.77e-05	il	2
120	125	i	I	0.107609312200005	0.9476	iI	2
120	125	a	l	0	1	al	1
120	125	a	A	0.0573856328000026	0.9717	aA	2
120	125	b	l	0	1	bl	1
120	125	b	B	0.0573856328000026	0.9717	bB	2
120	125	l	L	0.0573856328000026	0.9717	lL	2
120	125	I	A	21.8339301076	2.973e-06	IA	1
120	125	I	B	21.8339301076	2.973e-06	IB	1
120	125	I	L	21.8339301076	1.815e-05	IL	2
120	125	A	L	0	1	AL	1
120	125	B	L	0	1	BL	1
120	126	i	a	21.884153787	2.896e-06	ia	1
120	126	i	b	21.884153787	2.896e-06	ib	1
120	126	i	l	21.884153787	1.77e-05	il	2
120	126	i	I	0.107609312200005	0.9476	iI	2
120	126	a	l	0	1	al	1
120	126	a	A	0.0573856328000026	0.9717	aA	2
120	126	b	l	0	1	bl	1
120	126	b	B	0.0573856328000026	0.9717	bB	2
120	126	l	L	0.0573856328000026	0.9717	lL	2
120	126	I	A	21.8339301076	2.973e-06	IA	1
120	126	I	B	21.8339301076	2.973e-06	IB	1
120	126	I	L	21.8339301076	1.815e-05	IL	2
120	126	A	L	0	1	AL	1
120	126	B	L	0	1	BL	1
120	127	i	a	21.884153787	2.896e-06	ia	1
120	127	i	b	21.884153787	2.896e-06	ib	1
120	127	i	l	21.884153787	1.77e-05	il	2
120	127	i	I	0.107609312200005	0.9476	iI	2
120	127	a	l	0	1	al	1
120	127	a	A	0.0573856328000026	0.9717	aA	2
120	127	b	l	0	1	bl	1
120	127	b	B	0.0573856328000026	0.9717	bB	2
120	127	l	L	0.0573856328000026	0.9717	lL	2
120	127	I	A	21.8339301076	2.973e-06	IA	1
120	127	I	B	21.8339301076	2.973e-06	IB	1
120	127	I	L	21.8339301076	1.815e-05	IL	2
120	127	A	L	0	1	AL	1
120	127	B	L	0	1	BL	1
121	122	i	a	21.884153787	2.896e-06	ia	1
121	122	i	b	21.884153787	2.896e-06	ib	1
121	122	i	l	21.884153787	1.77e-05	il	2
121	122	i	I	0.107609312200005	0.9476	iI	2
121	122	a	l	0	1	al	1
121	122	a	A	0.0573856328000026	0.9717	aA	2
121	122	b	l	0	1	bl	1
121	122	b	B	0.0573856328000026	0.9717	bB	2
121	122	l	L	0.0573856328000026	0.9717	lL	2
121	122	I	A	21.8339301076	2.973e-06	IA	1
121	122	I	B	21.8339301076	2.973e-06	IB	1
121	122	I	L	21.8339301076	1.815e-05	IL	2
121	122	A	L	0	1	AL	1
121	122	B	L	0	1	BL	1
121	123	i	a	21.884153787	2.896e-06	ia	1
121	123	i	b	21.884153787	2.896e-06	ib	1
121	123	i	l	21.884153787	1.77e-05	il	2
121	123	i	I	0.107609312200005	0.9476	iI	2
121	123	a	l	0	1	al	1
121	123	a	A	0.0573856328000026	0.9717	aA	2
121	123	b	l	0	1	bl	1
121	123	b	B	0.0573856328000026	0.9717	bB	2
121	123	l	L	0.0573856328000026	0.9717	lL	2
121	123	I	A	21.8339301076	2.973e-06	IA	1
121	123	I	B	21.8339301076	2.973e-06	IB	1
121	123	I	L	21.8339301076	1.815e-05	IL	2
121	123	A	L	0	1	AL	1
121	123	B	L	0	1	BL	1
121	124	i	a	21.884153787	2.896e-06	ia	1
121	124	i	b	21.884153787	2.896e-06	ib	1
121	124	i	l	21.884153787	1.77e-05	il	2
121	124	i	I	0.107609312200005	0.9476	iI	2
121	124	a	l	0	1	al	1
121	124	a	A	0.0573856328000026	0.9717	aA	2
121	124	b	l	0	1	bl	1
121	124	b	B	0.0573856328000026	0.9717	bB	2
121	124	l	L	0.0573856328000026	0.9717	lL	2
121	124	I	A	21.8339301076	2.973e-06	IA	1
121	124	I	B	21.8339301076	2.973e-06	IB	1
121	124	I	L	21.8339301076	1.815e-05	IL	2
121	124	A	L	0	1	AL	1
121	124	B	L	0	1	BL	1
121	125	i	a	21.884153787	2.896e-06	ia	1
121	125	i	b	21.884153787	2.896e-06	ib	1
121	125	i	l	21.884153787	1.77e-05	il	2
121	125	i	I	0.107609312200005	0.9476	iI	2
121	125	a	l	0	1	al	1
121	125	a	A	0.0573856328000026	0.9717	aA	2
121	125	b	l	0	1	bl	1
121	125	b	B	0.0573856328000026	0.9717	bB	2
121	125	l	L	0.0573856328000026	0.9717	lL	2
121	125	I	A	21.8339301076	2.973e-06	IA	1
121	125	I	B	21.8339301076	2.973e-06	IB	1
121	125	I	L	21.8339301076	1.815e-05	IL	2
121	125	A	L	0	1	AL	1
121	125	B	L	0	1	BL	1
121	126	i	a	21.884153787	2.896e-06	ia	1
121	126	i	b	21.884153787	2.896e-06	ib	1
121	126	i	l	21.884153787	1.77e-05	il	2
121	126	i	I	0.107609312200005	0.9476	iI	2
121	126	a	l	0	1	al	1
121	126	a	A	0.0573856328000026	0.9717	aA	2
121	126	b	l	0	1	bl	1
121	126	b	B	0.0573856328000026	0.9717	bB	2
121	126	l	L	0.0573856328000026	0.9717	lL	2
121	126	I	A	21.8339301076	2.973e-06	IA	1
121	126	I	B	21.8339301076	2.973e-06	IB	1
121	126	I	L	21.8339301076	1.815e-05	IL	2
121	126	A	L	0	1	AL	1
121	126	B	L	0	1	BL	1
121	127	i	a	21.884153787	2.896e-06	ia	1
121	127	i	b	21.884153787	2.896e-06	ib	1
121	127	i	l	21.884153787	1.77e-05	il	2
121	127	i	I	0.107609312200005	0.9476	iI	2
121	127	a	l	0	1	al	1
121	127	a	A	0.0573856328000026	0.9717	aA	2
121	127	b	l	0	1	bl	1
121	127	b	B	0.0573856328000026	0.9717	bB	2
121	127	l	L	0.0573856328000026	0.9717	lL	2
121	127	I	A	21.8339301076	2.973e-06	IA	1
121	127	I	B	21.8339301076	2.973e-06	IB	1
121	127	I	L	21.8339301076	1.815e-05	IL	2
121	127	A	L	0	1	AL	1
121	127	B	L	0	1	BL	1
122	123	i	a	21.884153787	2.896e-06	ia	1
122	123	i	b	21.884153787	2.896e-06	ib	1
122	123	i	l	21.884153787	1.77e-05	il	2
122	123	i	I	0.107609312200005	0.9476	iI	2
122	123	a	l	0	1	al	1
122	123	a	A	0.0573856328000026	0.9717	aA	2
122	123	b	l	0	1	bl	1
122	123	b	B	0.0573856328000026	0.9717	bB	2
122	123	l	L	0.0573856328000026	0.9717	lL	2
122	123	I	A	21.8339301076	2.973e-06	IA	1
122	123	I	B	21.8339301076	2.973e-06	IB	1
122	123	I	L	21.8339301076	1.815e-05	IL	2
122	123	A	L	0	1	AL	1
122	123	B	L	0	1	BL	1
122	124	i	a	21.884153787	2.896e-06	ia	1
122	124	i	b	21.884153787	2.896e-06	ib	1
122	124	i	l	21.884153787	1.77e-05	il	2
122	124	i	I	0.107609312200005	0.9476	iI	2
122	124	a	l	0	1	al	1
122	124	a	A	0.0573856328000026	0.9717	aA	2
122	124	b	l	0	1	bl	1
122	124	b	B	0.0573856328000026	0.9717	bB	2
122	124	l	L	0.0573856328000026	0.9717	lL	2
122	124	I	A	21.8339301076	2.973e-06	IA	1
122	124	I	B	21.8339301076	2.973e-06	IB	1
122	124	I	L	21.8339301076	1.815e-05	IL	2
122	124	A	L	0	1	AL	1
122	124	B	L	0	1	BL	1
122	125	i	a	21.884153787	2.896e-06	ia	1
122	125	i	b	21.884153787	2.896e-06	ib	1
122	125	i	l	21.884153787	1.77e-05	il	2
122	125	i	I	0.107609312200005	0.9476	iI	2
122	125	a	l	0	1	al	1
122	125	a	A	0.0573856328000026	0.9717	aA	2
122	125	b	l	0	1	bl	1
122	125	b	B	0.0573856328000026	0.9717	bB	2
122	125	l	L	0.0573856328000026	0.9717	lL	2
122	125	I	A	21.8339301076	2.973e-06	IA	1
122	125	I	B	21.8339301076	2.973e-06	IB	1
122	125	I	L	21.8339301076	1.815e-05	IL	2
122	125	A	L	0	1	AL	1
122	125	B	L	0	1	BL	1
122	126	i	a	21.884153787	2.896e-06	ia	1
122	126	i	b	21.884153787	2.896e-06	ib	1
122	126	i	l	21.884153787	1.77e-05	il	2
122	126	i	I	0.107609312200005	0.9476	iI	2
122	126	a	l	0	1	al	1
122	126	a	A	0.0573856328000026	0.9717	aA	2
122	126	b	l	0	1	bl	1
122	126	b	B	0.0573856328000026	0.9717	bB	2
122	126	l	L	0.0573856328000026	0.9717	lL	2
122	126	I	A	21.8339301076	2.973e-06	IA	1
122	126	I	B	21.8339301076	2.973e-06	IB	1
122	126	I	L	21.8339301076	1.815e-05	IL	2
122	126	A	L	0	1	AL	1
122	126	B	L	0	1	BL	1
122	127	i	a	21.884153787	2.896e-06	ia	1
122	127	i	b	21.884153787	2.896e-06	ib	1
122	127	i	l	21.884153787	1.77e-05	il	2
122	127	i	I	0.107609312200005	0.9476	iI	2
122	127	a	l	0	1	al	1
122	127	a	A	0.0573856328000026	0.9717	aA	2
122	127	b	l	0	1	bl	1
122	127	b	B	0.0573856328000026	0.9717	bB	2
122	127	l	L	0.0573856328000026	0.9717	lL	2
122	127	I	A	21.8339301076	2.973e-06	IA	1
122	127	I	B	21.8339301076	2.973e-06	IB	1
122	127	I	L	21.8339301076	1.815e-05	IL	2
122	127	A	L	0	1	AL	1
122	127	B	L	0	1	BL	1
123	124	i	a	21.884153787	2.896e-06	ia	1
123	124	i	b	21.884153787	2.896e-06	ib	1
123	124	i	l	21.884153787	1.77e-05	il	2
123	124	i	I	0.107609312200005	0.9476	iI	2
123	124	a	l	0	1	al	1
123	124	a	A	0.0573856328000026	0.9717	aA	2
123	124	b	l	0	1	bl	1
123	124	b	B	0.0573856328000026	0.9717	bB	2
123	124	l	L	0.0573856328000026	0.9717	lL	2
123	124	I	A	21.8339301076	2.973e-06	IA	1
123	124	I	B	21.8339301076	2.973e-06	IB	1
123	124	I	L	21.8339301076	1.815e-05	IL	2
123	124	A	L	0	1	AL	1
123	124	B	L	0	1	BL	1
123	125	i	a	21.884153787	2.896e-06	ia	1
123	125	i	b	21.884153787	2.896e-06	ib	1
123	125	i	l	21.884153787	1.77e-05	il	2
123	125	i	I	0.107609312200005	0.9476	iI	2
123	125	a	l	0	1	al	1
123	125	a	A	0.0573856328000026	0.9717	aA	2
123	125	b	l	0	1	bl	1
123	125	b	B	0.0573856328000026	0.9717	bB	2
123	125	l	L	0.0573856328000026	0.9717	lL	2
123	125	I	A	21.8339301076	2.973e-06	IA	1
123	125	I	B	21.8339301076	2.973e-06	IB	1
123	125	I	L	21.8339301076	1.815e-05	IL	2
123	125	A	L	0	1	AL	1
123	125	B	L	0	1	BL	1
123	126	i	a	21.884153787	2.896e-06	ia	1
123	126	i	b	21.884153787	2.896e-06	ib	1
123	126	i	l	21.884153787	1.77e-05	il	2
123	126	i	I	0.107609312200005	0.9476	iI	2
123	126	a	l	0	1	al	1
123	126	a	A	0.0573856328000026	0.9717	aA	2
123	126	b	l	0	1	bl	1
